hrmonth,hryear4,pwsswgt,prtage,pemlr,peeduca,gestfips
10,2019,10335681,67,5,40,31
10,2019,15504542,32,1,40,31
10,2019,17950473,0,-1,-1,32
10,2019,6391941,78,5,43,33
10,2019,6200272,85,5,40,33
10,2019,6628684,69,5,43,33
10,2019,8347152,49,6,40,33
10,2019,-1,-1,-1,-1,34
10,2019,4679769,80,5,39,30
10,2019,4949227,25,1,39,30
10,2019,22969297,24,1,42,31
10,2019,9157517,85,1,40,31
10,2019,14824272,35,1,43,28
10,2019,12564180,38,1,43,28
10,2019,-1,-1,-1,-1,28
10,2019,40465822,9,-1,-1,29
10,2019,13936055,58,1,37,28
10,2019,34324440,25,1,43,29
10,2019,28973546,52,4,40,29
10,2019,-1,-1,-1,-1,30
10,2019,4210374,65,1,46,30
10,2019,9750704,48,1,44,31
10,2019,16300988,32,7,40,31
10,2019,11119599,10,-1,-1,31
10,2019,27633523,67,1,43,29
10,2019,38184224,27,1,40,29
10,2019,10013337,69,5,39,31
10,2019,17797818,61,1,41,32
10,2019,-1,-1,-1,-1,30
10,2019,8957196,71,1,42,31
10,2019,22194315,4,-1,-1,32
10,2019,15628861,36,1,40,32
10,2019,13318802,45,1,40,31
10,2019,-1,-1,-1,-1,32
10,2019,6682262,58,1,43,33
10,2019,9590368,34,2,43,33
10,2019,6560274,16,7,35,33
10,2019,34888599,48,1,42,34
10,2019,31595119,75,5,39,34
10,2019,44666863,62,5,42,34
10,2019,7992873,19,1,39,33
10,2019,-1,-1,-1,-1,33
10,2019,7783139,34,1,39,33
10,2019,-1,-1,-1,-1,34
10,2019,39860226,28,1,39,29
10,2019,4264309,7,-1,-1,30
10,2019,12555591,3,-1,-1,31
10,2019,23048105,21,1,40,31
10,2019,33084048,64,1,46,34
10,2019,28980740,65,6,39,34
10,2019,14841011,25,1,42,35
10,2019,15422044,28,7,40,35
10,2019,38654199,4,-1,-1,34
10,2019,35281564,38,1,44,34
10,2019,54274068,35,4,39,34
10,2019,-1,-1,-1,-1,34
10,2019,19077274,18,7,42,32
10,2019,-1,-1,-1,-1,33
10,2019,6263475,63,1,43,33
10,2019,58138045,7,-1,-1,34
10,2019,4180218,67,5,44,30
10,2019,4527596,63,5,41,30
10,2019,16609429,55,5,35,32
10,2019,15525311,79,2,38,32
10,2019,8003192,57,1,42,33
10,2019,7924510,65,6,43,33
10,2019,8474131,68,5,39,33
10,2019,31776631,56,1,43,34
10,2019,4172095,5,-1,-1,30
10,2019,14869146,39,4,40,31
10,2019,9238982,57,7,40,31
10,2019,11306916,49,1,39,31
10,2019,5454785,1,-1,-1,30
10,2019,18145314,39,1,43,32
10,2019,15554324,45,1,39,32
10,2019,5180680,8,-1,-1,33
10,2019,14784221,7,-1,-1,31
10,2019,15532484,80,5,43,32
10,2019,22335396,44,1,40,32
10,2019,21665420,15,7,36,32
10,2019,28500364,58,1,37,29
10,2019,5126919,48,1,39,30
10,2019,16902283,65,1,40,32
10,2019,18225954,46,7,43,32
10,2019,21774722,2,-1,-1,31
10,2019,12625406,51,7,39,31
10,2019,16362903,54,5,42,32
10,2019,15397309,26,1,40,32
10,2019,66306364,47,1,44,29
10,2019,4377782,56,1,39,30
10,2019,11576526,30,1,39,31
10,2019,6918225,66,5,39,33
10,2019,20072708,29,1,39,31
10,2019,16719914,35,1,43,32
10,2019,8270316,15,7,35,33
10,2019,-1,-1,-1,-1,33
10,2019,4343135,50,1,43,30
10,2019,5227133,9,-1,-1,30
10,2019,10404699,64,1,44,31
10,2019,24448901,8,-1,-1,32
10,2019,4382457,53,1,44,30
10,2019,16674733,79,5,43,32
10,2019,8902016,62,1,43,33
10,2019,5502036,10,-1,-1,33
10,2019,7930695,13,-1,-1,33
10,2019,22085043,28,1,39,33
10,2019,5811769,63,1,39,33
10,2019,7303611,78,5,39,33
10,2019,17225257,32,1,43,31
10,2019,-1,-1,-1,-1,32
10,2019,-1,-1,-1,-1,32
10,2019,7180103,43,1,40,33
10,2019,13053314,11,-1,-1,32
10,2019,30882485,39,1,43,32
10,2019,-1,-1,-1,-1,32
10,2019,8746155,45,1,43,33
10,2019,42447114,0,-1,-1,34
10,2019,40095140,3,-1,-1,34
10,2019,35233627,64,5,39,34
10,2019,13302388,12,-1,-1,35
10,2019,10851602,47,1,43,31
10,2019,23235428,50,1,44,32
10,2019,-1,-1,-1,-1,32
10,2019,5863639,6,-1,-1,33
10,2019,4172577,62,6,42,30
10,2019,3920839,79,5,34,30
10,2019,-1,-1,-1,-1,31
10,2019,-1,-1,-1,-1,33
10,2019,5502036,11,-1,-1,33
10,2019,10681325,2,-1,-1,33
10,2019,29248670,65,1,43,34
10,2019,86041537,14,-1,-1,34
10,2019,-1,-1,-1,-1,33
10,2019,32956634,5,-1,-1,34
10,2019,64944341,42,1,36,34
10,2019,12473714,34,1,42,35
10,2019,4495613,39,1,38,30
10,2019,5286151,60,1,40,30
10,2019,-1,-1,-1,-1,30
10,2019,10579903,63,1,44,31
10,2019,29549965,61,1,43,29
10,2019,38691255,20,1,39,29
10,2019,4642487,11,-1,-1,30
10,2019,4767242,48,1,40,30
10,2019,6071643,16,7,37,30
10,2019,12522871,80,5,37,31
10,2019,15525311,78,5,42,32
10,2019,23021265,7,-1,-1,32
10,2019,31381991,59,1,41,29
10,2019,4754662,40,1,40,30
10,2019,6942552,27,1,39,30
10,2019,4906974,58,1,40,30
10,2019,-1,-1,-1,-1,29
10,2019,29113962,51,2,40,29
10,2019,36021765,19,1,40,29
10,2019,29611979,52,7,44,29
10,2019,4223347,55,1,40,30
10,2019,4784186,48,1,43,30
10,2019,-1,-1,-1,-1,30
10,2019,3907386,68,5,44,30
10,2019,39894700,1,-1,-1,27
10,2019,68316087,1,-1,-1,27
10,2019,15544062,39,6,36,28
10,2019,35851740,59,1,39,29
10,2019,4147180,54,1,43,30
10,2019,5949964,30,1,43,30
10,2019,16911218,38,1,37,31
10,2019,13110411,10,-1,-1,31
10,2019,35704575,1,-1,-1,26
10,2019,24722098,72,5,44,27
10,2019,32800421,80,1,46,27
10,2019,72408643,8,-1,-1,27
10,2019,30278934,58,1,44,29
10,2019,28237270,59,1,43,29
10,2019,-1,-1,-1,-1,29
10,2019,-1,-1,-1,-1,29
10,2019,22962352,37,2,43,32
10,2019,16231524,7,-1,-1,32
10,2019,21677805,27,1,43,32
10,2019,19044974,28,1,39,32
10,2019,18467960,51,1,42,32
10,2019,17668862,70,5,46,32
10,2019,16956091,49,7,40,32
10,2019,6698371,12,-1,-1,33
10,2019,39255076,14,-1,-1,29
10,2019,-1,-1,-1,-1,30
10,2019,4075734,73,5,40,30
10,2019,5417172,17,7,36,30
10,2019,11131422,51,1,40,28
10,2019,10389593,54,7,39,28
10,2019,30445584,46,1,43,29
10,2019,6160564,1,-1,-1,30
10,2019,-1,-1,-1,-1,31
10,2019,15716136,50,5,43,32
10,2019,16451911,62,6,41,32
10,2019,26729824,2,-1,-1,32
10,2019,-1,-1,-1,-1,29
10,2019,33473363,2,-1,-1,29
10,2019,43418041,16,7,37,29
10,2019,3846460,80,5,35,30
10,2019,3814811,10,-1,-1,30
10,2019,5262385,35,1,40,30
10,2019,10437857,63,1,39,31
10,2019,19433163,22,4,39,32
10,2019,10440009,6,-1,-1,31
10,2019,21085924,69,5,41,32
10,2019,21602542,41,1,39,32
10,2019,7353448,2,-1,-1,33
10,2019,8647076,80,5,40,35
10,2019,11242086,76,5,43,35
10,2019,13517870,11,-1,-1,35
10,2019,11214270,13,-1,-1,35
10,2019,17162476,56,1,38,32
10,2019,6714762,44,1,40,33
10,2019,5932973,29,1,43,33
10,2019,-1,-1,-1,-1,33
10,2019,32478949,65,5,43,29
10,2019,-1,-1,-1,-1,30
10,2019,11403780,80,5,39,31
10,2019,9356671,78,5,37,31
10,2019,-1,-1,-1,-1,28
10,2019,12205866,9,-1,-1,28
10,2019,-1,-1,-1,-1,29
10,2019,3958580,58,5,39,30
10,2019,23133782,22,1,39,32
10,2019,41048748,53,7,41,34
10,2019,33667830,28,1,43,34
10,2019,36092409,67,5,40,34
10,2019,17059896,52,1,39,32
10,2019,29788675,10,-1,-1,32
10,2019,16768311,15,7,36,32
10,2019,8835796,64,1,40,33
10,2019,-1,-1,-1,-1,33
10,2019,8470561,17,7,37,33
10,2019,-1,-1,-1,-1,34
10,2019,31762517,69,1,39,34
10,2019,11403780,80,5,40,31
10,2019,19246058,62,5,40,32
10,2019,15349623,80,5,43,32
10,2019,8474131,68,6,42,33
10,2019,5492121,43,7,39,30
10,2019,4671817,48,7,41,30
10,2019,4892426,61,1,39,30
10,2019,0,40,-1,40,31
10,2019,10123134,56,1,42,33
10,2019,7213193,3,-1,-1,33
10,2019,37878653,39,1,43,34
10,2019,51004842,11,-1,-1,34
10,2019,13794191,7,-1,-1,31
10,2019,10449232,74,1,40,31
10,2019,11269332,46,1,44,31
10,2019,15148058,14,-1,-1,32
10,2019,30619360,62,5,43,29
10,2019,5407010,6,-1,-1,30
10,2019,-1,-1,-1,-1,30
10,2019,22497763,18,1,39,32
10,2019,33299437,58,1,44,26
10,2019,31654389,76,5,35,26
10,2019,33296834,53,1,39,29
10,2019,6123006,37,1,43,33
10,2019,12573590,64,5,44,28
10,2019,38495023,26,1,43,29
10,2019,10203716,73,5,39,31
10,2019,8952111,59,1,43,31
10,2019,3765180,65,5,43,30
10,2019,3875961,62,1,39,30
10,2019,4163655,69,1,43,30
10,2019,6109314,21,1,39,30
10,2019,31269977,66,1,44,26
10,2019,13299848,19,7,40,28
10,2019,11004322,56,7,37,28
10,2019,4590993,79,1,41,30
10,2019,4906501,25,1,39,30
10,2019,5299115,35,1,41,30
10,2019,11601856,42,1,43,31
10,2019,17130755,17,1,37,32
10,2019,18564222,8,-1,-1,31
10,2019,17282431,27,1,39,31
10,2019,14158007,14,-1,-1,31
10,2019,13211322,7,-1,-1,31
10,2019,20644234,30,1,39,31
10,2019,12520283,3,-1,-1,31
10,2019,18594868,22,1,40,31
10,2019,15306297,55,1,40,32
10,2019,18516509,16,7,36,32
10,2019,37100066,22,1,39,32
10,2019,15349623,80,5,46,32
10,2019,17675206,3,-1,-1,32
10,2019,43842207,11,-1,-1,32
10,2019,18922004,46,1,41,32
10,2019,6153348,42,1,44,33
10,2019,6349729,37,1,40,33
10,2019,11758578,38,3,41,31
10,2019,10555086,23,1,43,33
10,2019,6153348,43,1,46,33
10,2019,9590368,32,6,43,33
10,2019,13110411,11,-1,-1,31
10,2019,5436077,14,-1,-1,33
10,2019,7383031,66,1,44,33
10,2019,8664810,57,1,40,33
10,2019,27192773,79,5,39,29
10,2019,3936071,66,5,34,30
10,2019,11253798,47,1,42,31
10,2019,22043856,30,1,42,32
10,2019,13465008,42,1,46,31
10,2019,6080383,48,1,43,33
10,2019,51497469,35,1,44,34
10,2019,-1,-1,-1,-1,34
10,2019,-1,-1,-1,-1,31
10,2019,9542254,64,5,39,31
10,2019,17343028,50,1,44,32
10,2019,7785694,35,1,43,33
10,2019,-1,-1,-1,-1,32
10,2019,17049975,63,1,43,32
10,2019,17434113,6,-1,-1,32
10,2019,19348803,79,1,39,32
10,2019,-1,-1,-1,-1,30
10,2019,3863793,69,5,39,30
10,2019,4221868,74,5,42,30
10,2019,18624989,80,5,40,32
10,2019,15504542,30,1,43,31
10,2019,18361480,37,1,39,32
10,2019,10664913,43,1,41,32
10,2019,16110574,85,5,40,32
10,2019,5605367,6,-1,-1,30
10,2019,13792830,24,1,40,31
10,2019,18267484,59,1,39,32
10,2019,21048312,71,5,39,32
10,2019,4169739,60,1,43,30
10,2019,4535941,66,1,39,30
10,2019,4538383,58,1,37,30
10,2019,18179876,25,1,40,31
10,2019,-1,-1,-1,-1,30
10,2019,5025286,33,1,40,30
10,2019,-1,-1,-1,-1,30
10,2019,12599176,12,-1,-1,32
10,2019,-1,-1,-1,-1,33
10,2019,5320086,72,5,41,33
10,2019,5955088,11,-1,-1,33
10,2019,5820921,15,7,35,33
10,2019,10376905,31,7,40,28
10,2019,4133312,67,5,44,30
10,2019,9334382,67,1,43,31
10,2019,-1,-1,-1,-1,32
10,2019,7243681,23,1,39,30
10,2019,4798452,3,-1,-1,30
10,2019,10458753,53,1,43,31
10,2019,16446358,43,1,43,32
10,2019,3285389,31,6,39,30
10,2019,4466721,59,1,41,30
10,2019,15832817,5,-1,-1,31
10,2019,22141541,39,1,43,32
10,2019,6285661,61,1,43,33
10,2019,6153348,41,7,42,33
10,2019,-1,-1,-1,-1,33
10,2019,36173915,13,-1,-1,35
10,2019,30294560,77,5,32,34
10,2019,31776631,56,1,43,34
10,2019,29575493,60,6,39,34
10,2019,29089614,11,-1,-1,34
10,2019,7898172,31,1,39,33
10,2019,44939563,61,1,43,34
10,2019,12828557,25,1,43,35
10,2019,11061296,85,5,39,35
10,2019,6528564,62,1,40,33
10,2019,40471510,31,1,43,34
10,2019,-1,-1,-1,-1,34
10,2019,33923910,51,1,43,34
10,2019,13271331,24,1,39,31
10,2019,13299970,35,1,40,32
10,2019,11457494,15,7,37,32
10,2019,15146098,67,5,40,32
10,2019,6313945,9,-1,-1,33
10,2019,6739626,14,-1,-1,33
10,2019,-1,-1,-1,-1,33
10,2019,7938258,8,-1,-1,33
10,2019,31866531,34,7,39,32
10,2019,-1,-1,-1,-1,33
10,2019,5929769,15,6,34,33
10,2019,8873511,50,1,44,33
10,2019,17963570,73,1,39,32
10,2019,9384617,33,1,44,33
10,2019,8269345,27,1,39,33
10,2019,-1,-1,-1,-1,34
10,2019,18408434,46,1,40,32
10,2019,-1,-1,-1,-1,33
10,2019,6213691,49,1,39,33
10,2019,-1,-1,-1,-1,34
10,2019,9063744,29,7,39,30
10,2019,23134196,19,1,40,32
10,2019,7826658,35,1,40,33
10,2019,11081556,21,4,40,33
10,2019,15423781,72,6,40,32
10,2019,32210411,0,-1,-1,32
10,2019,22242686,12,-1,-1,32
10,2019,13227621,15,7,41,32
10,2019,6899557,44,1,39,33
10,2019,7065488,17,1,37,33
10,2019,-1,-1,-1,-1,33
10,2019,32856486,59,7,39,34
10,2019,5904918,58,1,44,33
10,2019,6423469,60,1,43,33
10,2019,28754378,71,5,43,34
10,2019,44496493,36,1,43,34
10,2019,4959695,47,1,40,30
10,2019,-1,-1,-1,-1,30
10,2019,6014405,41,1,39,30
10,2019,10037122,68,1,43,31
10,2019,5158474,25,1,35,30
10,2019,4580340,48,1,40,30
10,2019,5255186,32,1,40,30
10,2019,18487112,10,-1,-1,31
10,2019,4486102,45,1,43,30
10,2019,6182211,12,-1,-1,30
10,2019,4581789,51,1,39,30
10,2019,24765808,34,1,39,32
10,2019,-1,-1,-1,-1,28
10,2019,33347135,22,7,43,29
10,2019,42074329,29,1,39,29
10,2019,24778404,66,5,41,29
10,2019,-1,-1,-1,-1,29
10,2019,4590993,75,7,39,30
10,2019,5459690,44,7,43,30
10,2019,7003420,44,6,39,30
10,2019,16152452,6,-1,-1,28
10,2019,12819840,60,5,42,28
10,2019,13129613,39,6,35,28
10,2019,-1,-1,-1,-1,29
10,2019,12539739,57,5,42,28
10,2019,29185714,38,1,41,29
10,2019,33296834,53,1,40,29
10,2019,30445584,46,1,39,29
10,2019,5180602,1,-1,-1,30
10,2019,12740143,67,1,39,31
10,2019,-1,-1,-1,-1,31
10,2019,24425367,55,4,44,32
10,2019,14022524,17,7,37,31
10,2019,11676850,44,1,43,31
10,2019,18132559,27,1,43,31
10,2019,12566415,61,1,39,31
10,2019,31111270,66,1,43,29
10,2019,-1,-1,-1,-1,30
10,2019,4199866,85,5,34,30
10,2019,4767242,45,1,44,30
10,2019,14889205,37,1,44,28
10,2019,26600495,71,5,40,29
10,2019,27626046,65,7,39,29
10,2019,18074957,28,1,43,31
10,2019,4508749,9,-1,-1,30
10,2019,4221868,70,5,39,30
10,2019,13448170,9,-1,-1,31
10,2019,16148893,39,1,40,31
10,2019,4227364,78,5,39,30
10,2019,-1,-1,-1,-1,30
10,2019,4088036,70,5,41,30
10,2019,9783728,60,1,40,31
10,2019,-1,-1,-1,-1,33
10,2019,-1,-1,-1,-1,34
10,2019,33173154,35,1,43,34
10,2019,30222290,45,1,44,34
10,2019,10878588,59,1,43,31
10,2019,8632174,56,1,43,31
10,2019,18156884,36,1,42,32
10,2019,7423891,19,1,39,33
10,2019,8240413,12,-1,-1,33
10,2019,-1,-1,-1,-1,33
10,2019,6374163,59,7,39,33
10,2019,7992873,19,6,37,33
10,2019,7835195,40,7,43,33
10,2019,6247464,67,1,41,33
10,2019,7258871,22,1,43,33
10,2019,6628684,65,1,39,33
10,2019,15006467,43,1,41,31
10,2019,15126604,55,1,43,32
10,2019,17921016,16,7,37,32
10,2019,5316635,12,-1,-1,33
10,2019,5070031,46,1,40,30
10,2019,13111886,28,1,43,31
10,2019,19399426,28,1,42,32
10,2019,17797818,62,1,43,32
10,2019,6594613,73,5,43,33
10,2019,7258871,21,1,40,33
10,2019,36490667,67,1,39,34
10,2019,33478554,45,6,39,34
10,2019,26841258,12,-1,-1,32
10,2019,8524100,42,1,39,33
10,2019,7718187,43,1,37,33
10,2019,36633240,16,7,37,34
10,2019,-1,-1,-1,-1,32
10,2019,6391941,85,5,39,33
10,2019,32924642,68,5,41,34
10,2019,-1,-1,-1,-1,34
10,2019,8792874,56,1,46,33
10,2019,31448375,79,5,32,34
10,2019,6579424,11,-1,-1,35
10,2019,9400687,29,1,39,35
10,2019,9473415,75,5,44,31
10,2019,-1,-1,-1,-1,31
10,2019,23207235,20,7,40,32
10,2019,18944680,56,4,44,32
10,2019,10635119,9,-1,-1,32
10,2019,5649267,9,-1,-1,33
10,2019,28259775,74,1,44,34
10,2019,34409774,35,7,39,34
10,2019,22112612,28,7,43,32
10,2019,7428286,23,1,43,33
10,2019,-1,-1,-1,-1,33
10,2019,8120187,38,1,43,33
10,2019,24225330,1,-1,-1,32
10,2019,14818974,68,1,40,32
10,2019,7982677,30,1,42,33
10,2019,8962650,69,1,43,33
10,2019,6113992,14,-1,-1,33
10,2019,8907727,16,7,36,33
10,2019,33173201,40,1,43,34
10,2019,-1,-1,-1,-1,34
10,2019,8909953,10,-1,-1,31
10,2019,28508999,25,1,42,32
10,2019,8687723,17,1,36,33
10,2019,47525849,10,-1,-1,34
10,2019,-1,-1,-1,-1,31
10,2019,9401721,4,-1,-1,31
10,2019,22232364,40,1,39,32
10,2019,5637039,5,-1,-1,33
10,2019,43275175,27,1,39,29
10,2019,-1,-1,-1,-1,29
10,2019,36262251,61,1,43,29
10,2019,4493379,37,1,40,30
10,2019,4503187,70,1,44,30
10,2019,5085251,2,-1,-1,30
10,2019,4264964,75,5,42,30
10,2019,-1,-1,-1,-1,30
10,2019,11986076,56,7,33,31
10,2019,13982593,25,7,43,31
10,2019,10883188,47,1,44,31
10,2019,11676850,44,1,44,31
10,2019,16472016,30,1,40,32
10,2019,16258226,60,5,44,32
10,2019,18178774,18,1,39,32
10,2019,-1,-1,-1,-1,33
10,2019,20655261,62,5,40,32
10,2019,16085115,17,7,37,32
10,2019,20599022,65,5,43,32
10,2019,7477616,69,5,41,33
10,2019,10031347,1,-1,-1,33
10,2019,-1,-1,-1,-1,33
10,2019,-1,-1,-1,-1,33
10,2019,41690711,49,1,43,34
10,2019,8880664,26,1,44,33
10,2019,7507698,37,1,43,33
10,2019,56734793,29,1,41,34
10,2019,7672621,47,2,35,35
10,2019,10847098,67,1,44,28
10,2019,32958636,44,1,40,29
10,2019,4804499,66,1,40,30
10,2019,5023891,6,-1,-1,30
10,2019,4598072,53,1,39,30
10,2019,4531697,35,1,44,30
10,2019,6404500,21,1,39,30
10,2019,16700641,6,-1,-1,31
10,2019,1921893,19,7,40,30
10,2019,19386837,2,-1,-1,31
10,2019,12586519,34,2,39,31
10,2019,48187092,35,1,39,32
10,2019,14950428,32,1,39,31
10,2019,10816474,15,7,36,31
10,2019,-1,-1,-1,-1,32
10,2019,15713135,75,5,42,32
10,2019,5258807,35,1,39,30
10,2019,-1,-1,-1,-1,30
10,2019,7117620,21,4,40,30
10,2019,9306629,85,5,46,33
10,2019,19331975,19,7,40,32
10,2019,19088041,79,5,40,32
10,2019,28000109,24,1,40,32
10,2019,21681655,35,1,40,32
10,2019,4371334,36,1,40,30
10,2019,4435114,80,5,41,30
10,2019,4171444,53,1,40,30
10,2019,10099676,61,1,39,31
10,2019,4078338,6,-1,-1,30
10,2019,12547142,1,-1,-1,31
10,2019,18267484,56,2,43,32
10,2019,7042828,80,5,40,33
10,2019,11703253,63,1,43,31
10,2019,31635973,1,-1,-1,32
10,2019,16410495,68,5,41,32
10,2019,22232902,18,1,37,32
10,2019,4147180,51,5,45,30
10,2019,-1,-1,-1,-1,31
10,2019,15006467,44,1,41,31
10,2019,19165606,57,1,44,32
10,2019,4364261,65,1,44,30
10,2019,19921465,1,-1,-1,31
10,2019,11241614,15,7,34,31
10,2019,7753479,45,1,39,33
10,2019,9086165,53,7,39,35
10,2019,10372266,40,1,39,35
10,2019,7229351,15,7,34,35
10,2019,7918305,5,-1,-1,35
10,2019,5588741,29,1,43,30
10,2019,22088477,6,-1,-1,32
10,2019,7482165,30,1,39,33
10,2019,8415702,80,5,39,35
10,2019,-1,-1,-1,-1,30
10,2019,5912065,42,7,42,30
10,2019,5060123,56,1,40,30
10,2019,5388370,62,6,40,30
10,2019,4958127,61,1,39,30
10,2019,-1,-1,-1,-1,31
10,2019,8649925,55,1,35,33
10,2019,6080383,48,1,43,33
10,2019,11386378,85,5,35,31
10,2019,27149976,9,-1,-1,32
10,2019,35029822,25,1,40,32
10,2019,18632595,37,1,41,32
10,2019,-1,-1,-1,-1,32
10,2019,17447763,54,1,38,32
10,2019,6540033,32,1,44,33
10,2019,8470521,45,1,40,33
10,2019,39120690,34,1,43,29
10,2019,36257738,32,1,43,29
10,2019,9370971,79,5,42,31
10,2019,13973704,25,1,42,31
10,2019,5529720,8,-1,-1,30
10,2019,8524100,41,1,41,33
10,2019,-1,-1,-1,-1,34
10,2019,-1,-1,-1,-1,34
10,2019,7920518,85,5,43,33
10,2019,5932973,26,1,40,33
10,2019,52957913,16,7,36,34
10,2019,32198887,65,5,39,34
10,2019,31041722,68,1,43,34
10,2019,38007296,62,5,39,34
10,2019,8603900,9,-1,-1,35
10,2019,8112826,7,-1,-1,35
10,2019,70167878,11,-1,-1,34
10,2019,51714298,9,-1,-1,34
10,2019,36731325,41,1,40,34
10,2019,-1,-1,-1,-1,35
10,2019,34318210,44,1,40,34
10,2019,44324249,53,1,39,34
10,2019,31776631,55,1,43,34
10,2019,8387781,37,1,44,35
10,2019,35198406,59,1,43,34
10,2019,34836894,7,-1,-1,34
10,2019,36082485,40,1,39,34
10,2019,36680888,55,1,43,34
10,2019,-1,-1,-1,-1,30
10,2019,-1,-1,-1,-1,30
10,2019,4364365,75,5,41,30
10,2019,3958580,59,1,39,30
10,2019,7790323,7,-1,-1,28
10,2019,-1,-1,-1,-1,29
10,2019,5289748,60,5,43,30
10,2019,3953258,64,5,40,30
10,2019,31313723,59,5,35,26
10,2019,36158992,26,1,43,26
10,2019,-1,-1,-1,-1,27
10,2019,4883041,32,1,42,30
10,2019,8319013,70,5,44,33
10,2019,7340583,73,3,43,33
10,2019,7872232,20,7,40,33
10,2019,8508895,17,1,37,33
10,2019,-1,-1,-1,-1,30
10,2019,13464989,36,7,40,31
10,2019,16446358,43,5,40,32
10,2019,18878407,9,-1,-1,32
10,2019,-1,-1,-1,-1,30
10,2019,16566484,17,7,37,31
10,2019,11479443,61,1,41,31
10,2019,16902283,68,5,39,32
10,2019,30709419,58,5,44,29
10,2019,32556470,55,1,42,29
10,2019,6287280,24,1,39,30
10,2019,-1,-1,-1,-1,30
10,2019,-1,-1,-1,-1,31
10,2019,15057023,13,-1,-1,31
10,2019,-1,-1,-1,-1,32
10,2019,25991696,20,4,40,32
10,2019,26361198,37,1,43,25
10,2019,34809222,53,1,39,26
10,2019,32417101,23,6,36,26
10,2019,25438973,78,5,40,27
10,2019,37383848,41,1,42,29
10,2019,31369643,69,5,40,29
10,2019,46477868,0,-1,-1,29
10,2019,25176429,65,5,44,29
10,2019,5559435,22,1,39,30
10,2019,4516839,56,1,40,30
10,2019,8846065,63,1,39,31
10,2019,-1,-1,-1,-1,31
10,2019,42488628,24,7,40,34
10,2019,-1,-1,-1,-1,34
10,2019,37601427,59,1,42,34
10,2019,35760584,2,-1,-1,34
10,2019,4030084,14,-1,-1,30
10,2019,-1,-1,-1,-1,30
10,2019,5282563,12,-1,-1,30
10,2019,18785029,3,-1,-1,31
10,2019,20075510,62,1,41,32
10,2019,-1,-1,-1,-1,33
10,2019,-1,-1,-1,-1,34
10,2019,31278883,61,6,40,34
10,2019,-1,-1,-1,-1,29
10,2019,-1,-1,-1,-1,29
10,2019,34807340,18,1,39,29
10,2019,4277117,50,1,42,30
10,2019,35267110,23,1,40,29
10,2019,32741619,16,7,36,29
10,2019,4293720,74,5,39,30
10,2019,12179565,30,1,43,31
10,2019,20056981,72,5,32,32
10,2019,6528629,33,1,42,33
10,2019,9260910,52,1,43,35
10,2019,9436959,22,6,39,35
10,2019,22403372,41,2,39,32
10,2019,19104383,19,1,39,32
10,2019,6288256,42,1,44,33
10,2019,-1,-1,-1,-1,34
10,2019,-1,-1,-1,-1,35
10,2019,8709369,36,7,39,35
10,2019,37729322,24,1,44,36
10,2019,35612384,57,5,43,36
10,2019,-1,-1,-1,-1,33
10,2019,5933628,35,7,43,33
10,2019,9833930,0,-1,-1,33
10,2019,38133875,77,5,39,34
10,2019,-1,-1,-1,-1,29
10,2019,4548399,53,1,43,30
10,2019,5052415,6,-1,-1,30
10,2019,-1,-1,-1,-1,30
10,2019,10963140,74,5,40,31
10,2019,14495513,67,1,43,31
10,2019,-1,-1,-1,-1,31
10,2019,10571331,72,5,39,31
10,2019,29858742,37,1,43,34
10,2019,36510523,55,1,44,34
10,2019,-1,-1,-1,-1,35
10,2019,7866949,80,1,43,35
10,2019,36092409,65,1,43,34
10,2019,33832821,48,1,43,34
10,2019,34627323,78,5,39,34
10,2019,8043180,77,5,44,35
10,2019,6435003,6,-1,-1,33
10,2019,8213800,85,5,39,33
10,2019,34078598,69,5,39,34
10,2019,43374998,14,-1,-1,34
10,2019,52783131,22,7,42,34
10,2019,54653926,34,1,43,34
10,2019,33086257,61,1,33,34
10,2019,8877096,85,5,44,35
10,2019,4736987,36,1,39,30
10,2019,4131668,6,-1,-1,30
10,2019,4428531,77,5,39,30
10,2019,4969276,30,1,43,30
10,2019,-1,-1,-1,-1,30
10,2019,4710487,39,1,43,30
10,2019,4190741,85,5,39,30
10,2019,17091797,28,1,39,31
10,2019,-1,-1,-1,-1,29
10,2019,10150752,9,-1,-1,31
10,2019,14424187,40,1,43,31
10,2019,-1,-1,-1,-1,34
10,2019,12895312,14,-1,-1,31
10,2019,11743185,85,5,39,31
10,2019,-1,-1,-1,-1,32
10,2019,8128707,71,1,39,33
10,2019,8488132,44,7,40,35
10,2019,10673401,60,1,40,35
10,2019,10483240,20,7,40,35
10,2019,10218491,58,5,43,35
10,2019,10479312,80,5,39,31
10,2019,20816670,28,7,39,31
10,2019,-1,-1,-1,-1,31
10,2019,8961056,6,-1,-1,33
10,2019,31525121,77,5,39,26
10,2019,9141586,10,-1,-1,28
10,2019,46326020,9,-1,-1,29
10,2019,4909840,29,7,39,30
10,2019,37056679,30,1,39,29
10,2019,4932442,42,1,39,30
10,2019,4458319,55,1,39,30
10,2019,6109314,23,1,40,30
10,2019,9218001,25,7,40,30
10,2019,-1,-1,-1,-1,30
10,2019,12983767,39,1,43,31
10,2019,8561351,12,-1,-1,31
10,2019,9143543,76,5,40,31
10,2019,12374092,12,-1,-1,31
10,2019,8782648,60,1,43,31
10,2019,8857857,9,-1,-1,31
10,2019,11449689,12,-1,-1,28
